-492.295,-465.859,5
127.615,478.496,5
215.346,468.544,5
422.179,472.924,5
465.027,501.38,5
-123.997,525.478,5
-201.613,465.037,5
-434.148,492.324,5
-517.588,469.74,5
85.5414,-568.126,5
165.059,-602.027,5
-129.392,-619.003,5
-234.159,-592.374,5
-23.0404,626.347,5
128.701,579.968,5
-77.2445,573.407,5

20.7741,-34.1824,5
62.8235,-14.7617,5
160.986,8.82782,5
290.514,38.859,5
381.037,35.2194,5
-139.706,-4.83802,5
-221.145,33.9539,5
-268.068,-24.091,5
-372.183,-28.7442,5
14.1017,-237.432,5
70.2647,-226.755,5
166.653,-177.91,5
296.508,-239.847,5
378.744,-166.115,5
463.669,-216.734,5
-139.456,-193.427,5
-209.565,-238.839,5
-335.078,-180.777,5
-317.481,-164.022,5
-432.469,-223.361,5
-515.565,-236.848,5
34.9157,219.516,5
135.628,218.183,5
235.98,217.478,5
339.975,201.414,5
439.574,205.82,5
495.782,160.223,5
-64.9494,180.727,5
-160.019,198.76,5
-315.282,236.966,5
-289.922,238.71,5
-431.886,224.151,5
-511.978,238.165,5
38.7118,-389.931,5
60.5781,-406.776,5
235.135,-380.88,5
280.276,-365.201,5
393.155,-360.59,5
500.84,-360.009,5
-106.698,-360.565,5
-235.393,-381.363,5
-334.706,-380.113,5
-330.644,-374.291,5
-438.863,-390.532,5
-516.794,-363.696,5
28.4549,371.887,5
103.798,360.181,5
207.471,360.704,5
339.189,391.984,5
439.174,391.914,5
469.876,426.317,5
-138.293,411.56,5
-209.123,438.946,5
-301.555,439.97,5
-267.937,376.084,5
-420.604,365.715,5
-470.485,373.003,5
-12.8715,-137.872,5
220.136,-65.4379,5
404.399,-139.757,5
467.563,-123.405,5
-238.378,-111.274,5
-436.256,-116.898,5
-510.863,-138.497,5
31.0137,125.262,5
206.128,60.4722,5
429.401,72.8784,5
530.511,74.1338,5
-191.98,139.188,5
-365.573,79.6336,5
-503.835,60.1843,5
-38.0931,312.203,5
207.906,260.789,5
360.043,301.861,5
-168.508,275.337,5
-423.47,267.61,5
39.8014,-303.981,5
234.242,-320.677,5
433.636,-321.647,5
-238.217,-288.189,5
-360.208,-304.077,5
139.905,-502.759,5
168.671,-524.87,5
383.282,-536.339,5
486.029,-537.481,5
-112.613,-462.041,5
-169.904,-526.348,5
-431.022,-474.748,5
-491.194,-460.981,5
131.56,475.424,5
217.539,464.05,5
425.347,469.056,5
460.031,501.577,5
-127.425,529.118,5
-201.844,460.043,5
-439.026,491.227,5
-520.101,465.417,5
83.4759,-563.573,5
160.067,-602.317,5
-133.591,-621.718,5
-239.039,-591.284,5
-26.3319,630.11,5
132.801,577.107,5
-73.9937,569.608,5

23.3708,-38.4552,5
58.1764,-16.6069,5
156.11,9.9313,5
289.328,43.7163,5
378.667,39.6218,5
-144.67,-5.44277,5
-223.789,38.1982,5
-264.077,-27.1024,5
-368.706,-32.3372,5
15.8644,-242.111,5
66.5477,-230.099,5
162.484,-175.149,5
296.071,-244.828,5
376.087,-161.88,5
459.127,-218.826,5
-144.388,-192.606,5
-210.761,-243.694,5
-339.463,-178.374,5
-319.666,-159.525,5
-436.528,-226.281,5
-517.51,-241.453,5
39.2802,221.956,5
140.082,220.456,5
240.477,219.662,5
344.972,201.591,5
444.521,206.547,5
495.255,155.251,5
-60.5681,178.318,5
-155.022,198.605,5
-317.192,241.586,5
-288.662,243.548,5
-435.872,227.17,5
-513.475,242.935,5
43.5508,-388.672,5
55.6503,-407.623,5
239.526,-378.49,5
277.81,-360.851,5
392.299,-355.664,5
500.944,-355.01,5
-107.535,-355.635,5
-239.817,-379.033,5
-339.044,-377.627,5
-334.474,-371.077,5
-443.721,-389.349,5
-518.893,-359.158,5
32.0117,368.373,5
104.273,355.203,5
208.405,355.792,5
344.087,390.982,5
444.071,390.904,5
466.111,429.606,5
-143.08,413.005,5
-210.264,443.814,5
-301.749,444.966,5
-263.93,373.094,5
-423.179,361.429,5
-466.795,369.628,5
-14.4805,-142.607,5
222.653,-61.1177,5
404.949,-144.727,5
463.508,-126.331,5
-243.176,-112.683,5
-440.788,-119.01,5
-512.221,-143.309,5
34.8905,128.419,5
206.894,55.5312,5
433.076,69.4882,5
534.325,70.9006,5
-190.977,144.086,5
-361.27,77.0878,5
-504.314,55.2073,5
-42.8547,313.729,5
208.894,255.888,5
355.049,302.094,5
-164.571,272.255,5
-426.404,263.561,5
44.7766,-304.479,5
238.522,-323.261,5
437.841,-324.353,5
-242.994,-286.713,5
-355.234,-304.587,5
144.893,-503.104,5
164.755,-527.979,5
381.192,-540.881,5
484.283,-542.166,5
-114.189,-457.296,5
-166.142,-529.642,5
-434.899,-471.592,5
-490.093,-456.104,5
135.505,472.352,5
219.731,459.556,5
428.515,465.188,5
455.035,501.774,5
-130.853,532.758,5
-202.074,455.048,5
-443.904,490.13,5
-522.614,461.095,5
81.4104,-559.019,5
155.076,-602.606,5
